Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1764845781,25,,Aggregated,27.500000,0.000000,55,60,61,65,150,170,180,220,1100,1100,1100,1335,0,55,67.64361182696543,22.465841999974145,1117.1092769999973,77.92059925093633
1764845782,25,,Aggregated,27.500000,0.000000,55,60,61,65,150,170,180,220,1100,1100,1100,1368,0,55,67.63947024707512,22.465841999974145,1117.1092769999973,77.97222222222223
1764845783,25,,Aggregated,29.500000,0.000000,55,60,61,65,150,170,180,220,1100,1100,1100,1391,0,55,67.3750056060377,22.465841999974145,1117.1092769999973,77.77641984184041
1764845784,25,,Aggregated,29.500000,0.000000,55,60,61,64,150,170,180,220,1100,1100,1100,1427,0,55,67.19829113244468,22.465841999974145,1117.1092769999973,77.91100210231254
1764845785,25,,Aggregated,30.200000,0.000000,55,60,61,64,150,170,180,220,1100,1100,1100,1463,0,55,67.038965875597,22.465841999974145,1117.1092769999973,78.00888585099112
1764845786,25,,Aggregated,30.800000,0.000000,55,60,61,64,150,170,180,220,1100,1100,1100,1497,0,55,66.83685849899697,22.465841999974145,1117.1092769999973,78.09886439545758
1764845787,25,,Aggregated,30.500000,0.000000,55,60,61,64,150,170,180,210,1100,1100,1100,1528,0,55,66.62404428206695,22.465841999974145,1117.1092769999973,78.20091623036649
1764845788,25,,Aggregated,30.400000,0.000000,54,60,61,64,150,170,180,210,1100,1100,1100,1553,0,54,66.41550745267115,22.465841999974145,1117.1092769999973,78.08048937540245
1764845789,25,,Aggregated,29.800000,0.000000,54,60,61,64,150,170,180,210,1100,1100,1100,1584,0,54,66.28324901515055,22.465841999974145,1117.1092769999973,78.13257575757575
1764845790,25,,Aggregated,29.900000,0.000000,54,60,61,64,150,170,180,200,1100,1100,1100,1615,0,54,66.13383645510736,22.465841999974145,1117.1092769999973,78.23777089783282
1764845791,25,,Aggregated,31.400000,0.000000,54,60,61,64,150,170,180,200,1100,1100,1100,1652,0,54,65.96516398304992,22.465841999974145,1117.1092769999973,78.26997578692495
1764845792,25,,Aggregated,31.500000,0.000000,54,60,61,64,150,170,180,200,1100,1100,1100,1665,0,54,65.83117215435345,22.465841999974145,1117.1092769999973,78.16576576576577
1764845793,25,,Aggregated,32.200000,0.000000,54,60,61,64,150,170,180,200,1100,1100,1100,1699,0,54,65.637446941141,22.465841999974145,1117.1092769999973,78.1883460859329
1764845794,25,,Aggregated,29.500000,0.000000,54,60,61,64,150,170,180,200,1100,1100,1100,1733,0,54,65.59332154760436,22.465841999974145,1117.1092769999973,78.22850548182343
1764845795,25,,Aggregated,30.400000,0.000000,54,60,61,64,150,170,180,200,1100,1100,1100,1752,0,54,65.54308069634608,22.465841999974145,1117.1092769999973,78.11301369863014
1764845796,25,,Aggregated,30.100000,0.000000,54,60,61,64,150,170,180,200,1100,1100,1100,1795,0,54,65.25735428022196,22.465841999974145,1117.1092769999973,78.1632311977716
1764845797,25,,Aggregated,29.200000,0.000000,54,60,61,64,150,170,180,200,1100,1100,1100,1823,0,54,65.30451855841945,22.465841999974145,1117.1092769999973,78.22874382885354
1764845798,25,,Aggregated,29.500000,0.000000,54,59,61,64,150,170,180,200,1100,1100,1100,1852,0,54,65.26021275593878,22.465841999974145,1117.1092769999973,78.33261339092873
1764845799,25,,Aggregated,29.300000,0.000000,54,60,61,64,150,170,180,200,1100,1100,1100,1878,0,54,65.26196105271495,22.465841999974145,1117.1092769999973,78.29978700745474
1764845800,25,,Aggregated,29.200000,0.000000,54,59,61,64,150,170,180,190,1100,1100,1100,1922,0,54,65.07036306243421,22.465841999974145,1117.1092769999973,78.38397502601457
