Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1764715337,25,,Aggregated,16.100000,3.100000,78,81,85,88,95,100,130,250,310,310,310,1560,313,78,81.30080294615368,55.46150699998975,314.4081700000072,75.87884615384615
1764715338,25,,Aggregated,15.400000,2.900000,78,81,85,88,95,100,130,250,310,310,310,1578,315,78,81.25012297655243,55.46150699998975,314.4081700000072,75.87262357414448
1764715339,25,,Aggregated,15.300000,3.100000,78,81,85,88,95,100,130,250,310,310,310,1595,322,78,81.18559419122235,55.46150699998975,314.4081700000072,75.85642633228841
1764715340,25,,Aggregated,15.500000,3.100000,78,81,85,88,95,100,130,250,310,310,310,1609,326,78,81.13060983467972,55.46150699998975,314.4081700000072,75.85518955873214
1764715341,25,,Aggregated,15.600000,2.900000,78,81,85,88,95,100,130,250,310,310,310,1625,329,78,81.0841564615383,55.46150699998975,314.4081700000072,75.83261538461538
1764715342,25,,Aggregated,15.800000,3.500000,77,81,85,88,95,100,130,250,310,310,310,1641,335,77,81.00760634125517,55.46150699998975,314.4081700000072,75.7885435709933
1764715343,25,,Aggregated,15.600000,3.800000,77,81,85,88,95,100,120,250,310,310,310,1658,341,77,80.95711869843169,55.46150699998975,314.4081700000072,75.7708082026538
1764715344,25,,Aggregated,15.700000,3.700000,77,81,85,88,95,100,120,250,310,310,310,1676,347,77,80.92398908174206,55.46150699998975,314.4081700000072,75.77923627684964
1764715345,25,,Aggregated,16.000000,3.700000,77,81,84,88,95,100,120,250,310,310,310,1688,351,77,80.87185538566334,55.46150699998975,314.4081700000072,75.78199052132702
1764715346,25,,Aggregated,15.800000,4.000000,77,81,84,88,95,100,120,250,310,310,310,1706,356,77,80.84498579308297,55.46150699998975,314.4081700000072,75.7643610785463
1764715347,25,,Aggregated,16.100000,4.400000,77,81,84,88,95,100,120,250,310,310,310,1721,359,77,80.80138277687365,55.46150699998975,314.4081700000072,75.77745496804184
1764715348,25,,Aggregated,15.800000,4.600000,77,81,84,88,95,100,120,250,310,310,310,1738,363,77,80.73394165822761,55.46150699998975,314.4081700000072,75.78423475258919
1764715349,25,,Aggregated,15.900000,4.500000,77,81,84,88,95,100,120,250,310,310,310,1756,367,77,80.68013711047813,55.46150699998975,314.4081700000072,75.76765375854214
1764715350,25,,Aggregated,16.400000,4.700000,77,81,84,88,95,100,120,250,310,310,310,1770,369,77,80.67349152598847,55.46150699998975,314.4081700000072,75.78813559322033
1764715351,25,,Aggregated,16.200000,4.800000,77,81,84,87,95,100,120,250,310,310,310,1787,374,77,80.60827336989344,55.46150699998975,314.4081700000072,75.77672076105205
1764715352,25,,Aggregated,16.100000,4.500000,77,81,84,87,95,100,120,250,310,310,310,1799,376,77,80.56610385491919,55.46150699998975,314.4081700000072,75.77376320177876
